QUERY_ID,DOC_ID,ORDER
13210,15918,1
13210,4070,2
13210,15705,3
13210,579,4
13210,428,5
13235,1791,1
13235,522,2
13235,716,3
13235,14709,4
13235,5307,5
5029,1100070,1
5029,1292,2
5029,15502,3
5029,1177,4
5029,536,5
5028,5229,1
5028,15502,2
5028,1631,3
5028,15599,4
5028,2385,5
5027,1100070,1
5027,536,2
5027,15502,3
5027,15498,4
5027,331,5
5026,1100070,1
5026,2944,2
5026,15502,3
5026,1177,4
5026,536,5
4766,1100070,1
4766,14901,2
4766,15502,3
4766,3184,4
4766,15498,5
25292,932,1
25292,741,2
25292,1041,3
25292,483,4
25292,631,5
25531,1969,1
25531,1264,2
25531,2531,3
25531,1247,4
25531,932,5
24852,1635,1
24852,15158,2
24852,1397,3
24852,360,4
24852,1113892,5
24856,932,1
24856,1442,2
24856,1109434,3
24856,5226,4
24856,1947,5
37015,15830,1
37015,887,2
37015,1100611,3
37015,14906,4
37015,1573,5
37519,1953,1
37519,15446,2
37519,1103733,3
37519,2798,4
37519,1289,5
37562,1179,1
37562,536,2
37562,414,3
37562,2944,4
37562,1177,5
37535,1231,1
37535,1105766,2
37535,4524,3
37535,1113910,4
37535,2369,5
37613,1960,1
37613,1290,2
37613,932,3
37613,1138,4
37613,14930,5
14902,5095,1
14902,3129,2
14902,2896,3
14902,631,4
14902,1100367,5
19118,14833,1
19118,5095,2
19118,1114840,3
19118,1114149,4
19118,1113926,5
35868,6420,1
35868,1211,2
35868,268,3
35868,1033,4
35868,14837,5
34674,954,1
34674,342,2
34674,5307,3
34674,180,4
34674,3129,5
7502,6432,1
7502,2935,2
7502,398,3
7502,1100555,4
7502,1211,5
7446,5914,1
7446,2514,2
7446,1118,3
7446,1104570,4
7446,260,5
14622,15712,1
14622,15703,2
14622,15319,3
14622,775,4
14622,1102900,5
13277,1945,1
13277,2556,2
13277,5226,3
13277,932,4
13277,3350,5
28184,16258,1
28184,4495,2
28184,15846,3
28184,950,4
28184,579,5
14599,14851,1
14599,1113840,2
14599,5259,3
14599,1563,4
14599,14927,5
20676,1716,1
20676,1102044,2
20676,329,3
20676,3778,4
20676,5251,5
22233,1953,1
22233,261,2
22233,1114842,3
22233,2821,4
22233,1286,5
39575,2714,1
39575,258,2
39575,5587,3
39575,15097,4
39575,15762,5
39574,1661,1
39574,685,2
39574,1114837,3
39574,342,4
39574,1104721,5
15231,75,1
15231,1945,2
15231,5226,3
15231,1104597,4
15231,741,5
15832,1526,1
15832,310,2
15832,370,3
15832,1701,4
15832,874,5
16922,1571,1
16922,1381,2
16922,1298,3
16922,4752,4
16922,3295,5
26465,2628,1
26465,2617,2
26465,1114831,3
26465,1095,4
26465,2706,5
17278,932,1
17278,4672,2
17278,1106986,3
17278,5718,4
17278,1101121,5
30050,4003,1
30050,159,2
30050,1116,3
30050,4738,4
30050,158,5
29574,15409,1
29574,92,2
29574,3290,3
29574,887,4
29574,97,5
26524,15888,1
26524,887,2
26524,1100607,3
26524,5305,4
26524,15390,5
14512,2041,1
14512,186,2
14512,488,3
14512,1080,4
14512,1100249,5
14513,2054,1
14513,5095,2
14513,15476,3
14513,1104183,4
14513,1095,5
14483,5083,1
14483,772,2
14483,1100573,3
14483,1100249,4
14483,15266,5
28468,14933,1
28468,1231,2
28468,2054,3
28468,5095,4
28468,1102044,5
26006,1101284,1
26006,15474,2
26006,1033,3
26006,133,4
26006,2706,5
17364,5236,1
17364,932,2
17364,342,3
17364,15865,4
17364,1623,5
24176,1346,1
24176,24,2
24176,1106,3
24176,92,4
24176,1116,5
15847,1106,1
15847,24,2
15847,4003,3
15847,1298,4
15847,5254,5
19501,668,1
19501,210,2
19501,15273,3
19501,5305,4
19501,1716,5
17070,5259,1
17070,92,2
17070,14933,3
17070,1249,4
17070,1113911,5
14058,1100551,1
14058,1033,2
14058,268,3
14058,1388,4
14058,5288,5
16969,15283,1
16969,5232,2
16969,15792,3
16969,1100047,4
16969,5298,5
21831,1945,1
21831,2402,2
21831,122,3
21831,5226,4
21831,1199,5
25243,5226,1
25243,1947,2
25243,741,3
25243,1581,4
25243,631,5
25238,1969,1
25238,1264,2
25238,2531,3
25238,1247,4
25238,932,5
15884,932,1
15884,741,2
15884,1041,3
15884,483,4
15884,631,5
15030,15155,1
15030,370,2
15030,4652,3
15030,579,4
15030,15158,5
30039,54,1
30039,1110794,2
30039,1275,3
30039,1747,4
30039,1104363,5
14623,16002,1
14623,327,2
14623,16100,3
14623,1103585,4
14623,5635,5
25570,15447,1
25570,7351,2
25570,5095,3
25570,444,4
25570,2664,5
15825,1397,1
15825,14849,2
15825,14880,3
15825,365,4
15825,874,5
15788,15247,1
15788,15265,2
15788,1100105,3
15788,762,4
15788,2500,5
16282,1100192,1
16282,14825,2
16282,2015,3
16282,1100573,4
16282,1390,5
14891,1487,1
14891,1080,2
14891,1933,3
14891,331,4
14891,14849,5
34640,1102044,1
34640,14933,2
34640,1716,3
34640,409,4
34640,15275,5
26459,6412,1
26459,5464,2
26459,5095,3
26459,685,4
26459,1102548,5
19625,15293,1
19625,5095,2
19625,14718,3
19625,1243,4
19625,14717,5
14050,1526,1
14050,370,2
14050,5095,3
14050,1100036,4
14050,874,5
14052,15458,1
14052,370,2
14052,15457,3
14052,579,4
14052,310,5
14997,15152,1
14997,342,2
14997,1113935,3
14997,579,4
14997,1114456,5
28877,15880,1
28877,1752,2
28877,15427,3
28877,5509,4
28877,2820,5
15831,342,1
15831,3514,2
15831,2553,3
15831,14899,4
15831,6415,5
14499,342,1
14499,1701,2
14499,579,3
14499,1100488,4
14499,1107108,5
15032,342,1
15032,579,2
15032,15705,3
15032,15704,4
15032,1102837,5
14475,1100323,1
14475,1296,2
14475,1103868,3
14475,5223,4
14475,5095,5
26509,1102638,1
26509,874,2
26509,15915,3
26509,6412,4
26509,1695,5
15005,14855,1
15005,14829,2
15005,421,3
15005,579,4
15005,1056,5
25245,1231,1
25245,5308,2
25245,2865,3
25245,2054,4
25245,841,5
14602,1252,1
14602,1244,2
14602,2041,3
14602,14829,4
14602,1104363,5
15759,932,1
15759,14761,2
15759,1496,3
15759,1106391,4
15759,1197,5
34649,247,1
34649,1296,2
34649,3003,3
34649,2041,4
34649,246,5
34713,4485,1
34713,1296,2
34713,1114838,3
34713,1775,4
34713,4254,5
15792,1215,1
15792,310,2
15792,1104113,3
15792,1106371,4
15792,631,5
28874,116,1
28874,3674,2
28874,16270,3
28874,16011,4
28874,13817,5
28855,1103038,1
28855,331,2
28855,83,3
28855,1145,4
28855,6415,5
16253,176,1
16253,15712,2
16253,3092,3
16253,1635,4
16253,14762,5
26478,1211,1
26478,5288,2
26478,1231,3
26478,4524,4
26478,1104135,5
15848,15588,1
15848,1716,2
15848,14933,3
15848,376,4
15848,1102044,5
34641,310,1
34641,873,2
34641,15326,3
34641,1100036,4
34641,365,5
17010,5307,1
17010,14880,2
17010,15888,3
17010,1943,4
17010,3663,5
15309,1231,1
15309,1033,2
15309,841,3
15309,1701,4
15309,2054,5
24159,2027,1
24159,5106,2
24159,1116,3
24159,5461,4
24159,1100125,5
15806,2027,1
15806,5106,2
15806,1106,3
15806,1104203,4
15806,1116,5
19656,15274,1
19656,310,2
19656,14823,3
19656,1100036,4
19656,15275,5
30098,32,1
30098,34,2
30098,14966,3
30098,5470,4
30098,1102548,5
15875,5043,1
15875,15290,2
15875,874,3
15875,2485,4
15875,1701,5
24158,1410,1
24158,4003,2
24158,5022,3
24158,3034,4
24158,16006,5
24172,5125,1
24172,15536,2
24172,1114,3
24172,5128,4
24172,1103608,5
20522,1496,1
20522,14762,2
20522,14930,3
20522,5262,4
20522,327,5
16315,2095,1
16315,14762,2
16315,261,3
16315,1101146,4
16315,2526,5
15311,1526,1
15311,2054,2
15311,1231,3
15311,15768,4
15311,4592,5
20559,14920,1
20559,2126,2
20559,1100230,3
20559,15381,4
20559,45,5
17349,197,1
17349,444,2
17349,677,3
17349,1103401,4
17349,1103831,5
34736,1101003,1
34736,1100853,2
34736,1397,3
34736,1412,4
34736,5095,5
15754,15165,1
15754,342,2
15754,1635,3
15754,15214,4
15754,2821,5
15245,1701,1
15245,2041,2
15245,4254,3
15245,2428,4
15245,1775,5
16977,785,1
16977,186,2
16977,370,3
16977,1119523,4
16977,15390,5
20505,2712,1
20505,1960,2
20505,1965,3
20505,932,4
20505,1290,5
16317,2712,1
16317,932,2
16317,1101107,3
16317,1101108,4
16317,2717,5
15184,796,1
15184,316,2
15184,15275,3
15184,365,4
15184,2865,5
30044,1349,1
30044,5250,2
30044,14854,3
30044,1157,4
30044,4003,5
14430,2054,1
14430,1231,2
14430,4689,3
14430,475,4
14430,268,5
22874,15293,1
22874,358,2
22874,15888,3
22874,5098,4
22874,4275,5
15002,1215,1
15002,564,2
15002,342,3
15002,475,4
15002,5333,5
26426,1100573,1
26426,567,2
26426,1104426,3
26426,1043,4
26426,873,5
13798,2369,1
13798,1685,2
13798,1100323,3
13798,16149,4
13798,1331,5
14593,6668,1
14593,1106356,2
14593,1102428,3
14593,14762,4
14593,1106360,5
25137,186,1
25137,1253,2
25137,1113935,3
25137,3978,4
25137,14871,5
14906,14854,1
14906,499,2
14906,92,3
14906,5884,4
14906,5349,5
17298,1002,1
17298,5041,2
17298,1204,3
17298,14762,4
17298,1202,5
16330,932,1
16330,1101134,2
16330,5262,3
16330,1195,4
16330,14762,5
16331,15790,1
16331,932,2
16331,2528,3
16331,1720,4
16331,5262,5
19629,6420,1
19629,567,2
19629,1104155,3
19629,1101229,4
19629,370,5
13237,14957,1
13237,1779,2
13237,186,3
13237,370,4
13237,4648,5
1700,2200,1
1700,1103661,2
1700,1102435,3
1700,2920,4
1700,2926,5
8317,1106,1
8317,207,2
8317,4752,3
8317,92,4
8317,4759,5
8319,5333,1
8319,1958,2
8319,1104724,3
8319,1002,4
8319,1104788,5
8529,5902,1
8529,94,2
8529,1447,3
8529,2262,4
8529,544,5
7620,1213,1
7620,1138,2
7620,1102743,3
7620,14824,4
7620,1267,5
7461,1215,1
7461,5095,2
7461,342,3
7461,15274,4
7461,15291,5
8560,291,1
8560,5095,2
8560,1100992,3
8560,15273,4
8560,1114116,5
8608,114,1
8608,16002,2
8608,803,3
8608,1100470,4
8608,15446,5
6716,1213,1
6716,567,2
6716,873,3
6716,1104113,4
6716,1685,5
24171,1114,1
24171,1106,2
24171,1116,3
24171,1320,4
24171,94,5
6301,1107170,1
6301,5043,2
6301,1057,3
6301,579,4
6301,1103166,5
6276,1100048,1
6276,971,2
6276,14966,3
6276,14967,4
6276,5470,5
10027,7619,1
10027,2126,2
10027,370,3
10027,1102712,4
10027,15647,5
18634,1114,1
18634,1113,2
18634,1116,3
18634,1298,4
18634,1112,5
21596,1157,1
21596,5033,2
21596,92,3
21596,3289,4
21596,2369,5
28030,969,1
28030,14762,2
28030,1197,3
28030,1358,4
28030,3883,5
27906,932,1
27906,1357,2
27906,2527,3
27906,5223,4
27906,5229,5
27209,969,1
27209,3883,2
27209,331,3
27209,14762,4
27209,631,5
7310,1516,1
7310,1056,2
7310,1259,3
7310,1215,4
7310,1100865,5
120654,370,1
120654,5229,2
120654,461,3
120654,1758,4
120654,5464,5
146738,1101981,1
146738,1113929,2
146738,1113981,3
146738,501,4
146738,15446,5
143246,1960,1
143246,5522,2
143246,1290,3
143246,1101258,4
143246,1289,5
143553,1351,1
143553,14880,2
143553,499,3
143553,16330,4
143553,5349,5
144236,41,1
144236,1716,2
144236,303,3
144236,6665,4
144236,4774,5
144207,1526,1
144207,1231,2
144207,2054,3
144207,1211,4
144207,268,5
143062,1109412,1
143062,15351,2
143062,836,3
143062,2369,4
143062,1114840,5
139299,5884,1
139299,499,2
139299,1381,3
139299,1563,4
139299,1080,5
150322,1101829,1
150322,4495,2
150322,15154,3
150322,579,4
150322,4687,5
151592,932,1
151592,3626,2
151592,261,3
151592,1496,4
151592,1101443,5
151106,1157,1
151106,2041,2
151106,2054,3
151106,1231,4
151106,15326,5
150929,1102297,1
150929,14768,2
150929,5298,3
150929,685,4
150929,874,5
150812,4738,1
150812,2054,2
150812,1231,3
150812,15326,4
150812,6414,5
150391,5223,1
150391,932,2
150391,1092,3
150391,3514,4
150391,5229,5
150601,2712,1
150601,3418,2
150601,3514,3
150601,932,4
150601,1102428,5
148632,342,1
148632,579,2
148632,1080,3
148632,15214,4
148632,15158,5
148701,1049,1
148701,1033,2
148701,268,3
148701,1104454,4
148701,1231,5
149601,2700,1
149601,2734,2
149601,15310,3
149601,140,4
149601,1106371,5
149771,14801,1
149771,1158,2
149771,207,3
149771,668,4
149771,1100834,5
149079,1231,1
149079,2054,2
149079,5300,3
149079,1261,4
149079,6445,5
148510,1581,1
148510,210,2
148510,4774,3
148510,303,4
148510,1298,5
147707,5470,1
147707,30,2
147707,34,3
147707,15306,4
147707,5205,5
147920,2955,1
147920,15115,2
147920,5391,3
147920,1131,4
147920,1103405,5
147720,932,1
147720,2955,2
147720,1625,3
147720,15115,4
147720,2556,5
147921,7646,1
147921,15992,2
147921,2955,3
147921,1625,4
147921,2529,5
149569,1231,1
149569,841,2
149569,2054,3
149569,15340,4
149569,4592,5
31315,973,1
31315,1751,2
31315,493,3
31315,6412,4
31315,1685,5
31639,663,1
31639,1085,2
31639,15215,3
31639,2399,4
31639,1102357,5
31421,220,1
31421,1498,2
31421,16041,3
31421,15728,4
31421,1326,5
31422,1466,1
31422,1106779,2
31422,1000057,3
31422,15088,4
31422,474,5
31118,3626,1
31118,331,2
31118,1195,3
31118,2560,4
31118,14930,5
31117,1478,1
31117,14762,2
31117,1496,3
31117,14789,4
31117,15304,5
31113,631,1
31113,1373,2
31113,298,3
31113,2734,4
31113,1106430,5
122750,957,1
122750,1103868,2
122750,5095,3
122750,1107151,4
122750,5303,5
136866,1102297,1
136866,775,2
136866,1496,3
136866,15154,4
136866,2494,5
130464,15274,1
130464,1102297,2
130464,1215,3
130464,365,4
130464,15275,5
136671,1114093,1
136671,668,2
136671,3290,3
136671,1381,4
136671,4145,5
136821,1522,1
136821,1106,2
136821,1116,3
136821,1381,4
136821,4759,5
120473,1104597,1
120473,240,2
120473,1945,3
120473,14946,4
120473,1106797,5
120411,898,1
120411,1516,2
120411,932,3
120411,1100105,4
120411,762,5
145269,1101548,1
145269,887,2
145269,1102484,3
145269,1103631,4
145269,1674,5
121601,14799,1
121601,3770,2
121601,1275,3
121601,4759,4
121601,4761,5
139240,14825,1
139240,887,2
139240,1292,3
139240,1404,4
139240,15427,5
139567,1292,1
139567,2833,2
139567,1644,3
139567,260,4
139567,5226,5
139244,1104297,1
139244,1104288,2
139244,7646,3
139244,1100688,4
139244,1966,5
139561,1104297,1
139561,1104288,2
139561,1100688,3
139561,2520,4
139561,3020,5
145360,506,1
145360,1249,2
145360,6060,3
145360,5365,4
145360,1131,5
145301,1131,1
145301,1716,2
145301,5365,3
145301,2018,4
145301,1100088,5
139228,15588,1
139228,1102044,2
139228,1298,3
139228,1563,4
139228,14871,5
143049,15447,1
143049,2671,2
143049,3294,3
143049,2960,4
143049,15409,5
146140,15160,1
146140,525,2
146140,333,3
146140,15259,4
146140,342,5
145959,1104864,1
145959,2131,2
145959,1104573,3
145959,1106835,4
145959,1395,5
126874,390,1
126874,1100853,2
126874,15274,3
126874,15749,4
126874,1682,5
127672,1105656,1
127672,1104404,2
127672,1104410,3
127672,4333,4
127672,444,5
141744,4759,1
141744,4752,2
141744,24,3
141744,1298,4
141744,5259,5
147411,1157,1
147411,1735,2
147411,81,3
147411,92,4
147411,1685,5
126881,7351,1
126881,15447,2
126881,14957,3
126881,16272,4
126881,1100919,5
144811,5043,1
144811,15368,2
144811,2041,3
144811,1103844,4
144811,1563,5
145321,15274,1
145321,1215,2
145321,829,3
145321,5307,4
145321,1526,5
146081,1100833,1
146081,1526,2
146081,1211,3
146081,1101229,4
146081,1101230,5
141725,1157,1
141725,1735,2
141725,92,3
141725,1701,4
141725,4813,5
127625,6414,1
127625,1102044,2
127625,283,3
127625,14933,4
127625,251,5
143609,334,1
143609,167,2
143609,6665,3
143609,1105766,4
143609,1102638,5
145974,494,1
145974,14831,2
145974,1100573,3
145974,5722,4
145974,2369,5
123800,5464,1
123800,331,2
123800,6398,3
123800,15390,4
123800,1104434,5
123421,1100095,1
123421,6122,2
123421,15446,3
123421,414,4
123421,932,5
138996,1113971,1
138996,15965,2
138996,14780,3
138996,2126,4
138996,5307,5
126780,342,1
126780,1100979,2
126780,501,3
126780,1701,4
126780,579,5
141137,14966,1
141137,14967,2
141137,6665,3
141137,1102548,4
141137,5902,5
142507,1109412,1
142507,5288,2
142507,268,3
142507,1102218,4
142507,1114845,5
145443,14933,1
145443,1100802,2
145443,15291,3
145443,92,4
145443,1107226,5
145500,1215,1
145500,15224,2
145500,1102638,3
145500,1388,4
145500,2736,5
145418,6420,1
145418,14781,2
145418,1100303,3
145418,15879,4
145418,15273,5
145405,1100699,1
145405,1248,2
145405,1252,3
145405,775,4
145405,1100036,5
120634,15697,1
120634,1701,2
120634,409,3
120634,1943,4
120634,1215,5
121253,932,1
121253,1100126,2
121253,496,3
121253,741,4
121253,5464,5
140021,621,1
140021,3626,2
140021,1100262,3
140021,1542,4
140021,3515,5
121754,937,1
121754,1102741,2
121754,1103304,3
121754,932,4
121754,1103260,5
144609,1346,1
144609,1878,2
144609,15343,3
144609,15441,4
144609,3770,5
120653,4759,1
120653,1100547,2
120653,92,3
120653,4761,4
120653,4752,5
19346,1102021,1
19346,1421,2
19346,6150,3
19346,5315,4
19346,1110212,5
31928,1244,1
31928,15331,2
31928,4662,3
31928,14933,4
31928,1102044,5
18902,1631,1
18902,2060,2
18902,2385,3
18902,1962,4
18902,1654,5
32411,1571,1
32411,15638,2
32411,4752,3
32411,1381,4
32411,1563,5
35312,887,1
35312,15283,2
35312,889,3
35312,5095,4
35312,4796,5
27792,878,1
27792,15266,2
27792,15826,3
27792,1113980,4
27792,887,5
31494,14754,1
31494,327,2
31494,671,3
31494,15106,4
31494,14847,5
16115,579,1
16115,15720,2
16115,1770,3
16115,2041,4
16115,15165,5
31859,4003,1
31859,1226,2
31859,1103868,3
31859,92,4
31859,2120,5
31860,4003,1
31860,1226,2
31860,1103868,3
31860,92,4
31860,2120,5
19757,771,1
19757,1102420,2
19757,2880,3
19757,14789,4
19757,1249,5
31812,1451,1
31812,509,2
31812,14871,3
31812,15326,4
31812,14927,5
26003,26,1
26003,5259,2
26003,4778,3
26003,41,4
26003,97,5
26030,26,1
26030,4778,2
26030,15308,3
26030,15504,4
26030,15159,5
32015,3290,1
32015,5043,2
32015,97,3
32015,1381,4
32015,1563,5
19452,13817,1
19452,1105656,2
19452,3837,3
19452,4334,4
19452,5095,5
31570,3433,1
31570,483,2
31570,1635,3
31570,1119535,4
31570,2798,5
25427,1100088,1
25427,1556,2
25427,1716,3
25427,4001,4
25427,207,5
27761,14933,1
27761,2041,2
27761,3113,3
27761,14871,4
27761,488,5
19362,1296,1
19362,4695,2
19362,14782,3
19362,2375,4
19362,1046,5
27944,1243,1
27944,5043,2
27944,376,3
27944,1779,4
27944,370,5
31322,1100573,1
31322,1043,2
31322,1104583,3
31322,15658,4
31322,1575,5
30899,15340,1
30899,95,2
30899,6665,3
30899,303,4
30899,5073,5
20287,1966,1
20287,1249,2
20287,1433,3
20287,483,4
20287,1114842,5
19404,1196,1
19404,1200,2
19404,1195,3
19404,14762,4
19404,14930,5
23187,187,1
23187,4192,2
23187,4904,3
23187,561,4
23187,15168,5
15305,1033,1
15305,2629,2
15305,4711,3
15305,1231,4
15305,1100291,5
38579,1157,1
38579,5303,2
38579,1249,3
38579,1102873,4
38579,887,5
14233,1157,1
14233,887,2
14233,1249,3
14233,2880,4
14233,5303,5
30904,4774,1
30904,41,2
30904,2971,3
30904,522,4
30904,6665,5
27990,5043,1
27990,5060,2
27990,1243,3
27990,2357,4
27990,4734,5
15469,525,1
15469,1965,2
15469,1247,3
15469,1736,4
15469,4138,5
20247,283,1
20247,291,2
20247,2709,3
20247,5387,4
20247,5428,5
20839,2514,1
20839,932,2
20839,5914,3
20839,1104570,4
20839,1118,5
18313,1104570,1
18313,1118,2
18313,2514,3
18313,4198,4
18313,5918,5
17900,15257,1
17900,1033,2
17900,932,3
17900,268,4
17900,1202,5
22945,874,1
22945,775,2
22945,15275,3
22945,310,4
22945,1100036,5
27122,1333,1
27122,4689,2
27122,614,3
27122,14828,4
27122,1685,5
19567,1314,1
19567,5367,2
19567,1300,3
19567,5073,4
19567,210,5
26607,1033,1
26607,15951,2
26607,15266,3
26607,1110808,4
26607,2375,5
23550,1948,1
23550,331,2
23550,5226,3
23550,741,4
23550,932,5
23095,359,1
23095,360,2
23095,1113880,3
23095,631,4
23095,15275,5
20290,1157,1
20290,785,2
20290,887,3
20290,1381,4
20290,1107151,5
24277,4012,1
24277,3043,2
24277,14816,3
24277,14829,4
24277,1106,5
26032,26,1
26032,4778,2
26032,5884,3
26032,668,4
26032,169,5
20271,1249,1
20271,283,2
20271,14789,3
20271,1433,4
20271,3778,5
18284,1499,1
18284,1708,2
18284,15987,3
18284,3289,4
18284,15334,5
18079,331,1
18079,1104440,2
18079,135,3
18079,1317,4
18079,1933,5
18007,6284,1
18007,2556,2
18007,1118254,3
18007,1292,4
18007,1291,5
15442,342,1
15442,5924,2
15442,1104721,3
15442,579,4
15442,2554,5
23673,1106,1
23673,4759,2
23673,210,3
23673,4761,4
23673,1116,5
150362,210,1
150362,15863,2
150362,327,3
150362,207,4
150362,342,5
151118,14933,1
151118,1243,2
151118,14773,3
151118,1388,4
151118,2706,5
148903,372,1
148903,2041,2
148903,1701,3
148903,14933,4
148903,15266,5
148202,4070,1
148202,1108692,2
148202,629,3
148202,1701,4
148202,14867,5
148892,14933,1
148892,1102044,2
148892,1100249,3
148892,15032,4
148892,1114839,5
150123,1526,1
150123,1231,2
150123,2054,3
150123,4711,4
150123,1033,5
150199,376,1
150199,1989,2
150199,2357,3
150199,4734,4
150199,5043,5
35476,1943,1
35476,365,2
35476,1243,3
35476,3663,4
35476,14880,5
32473,16021,1
32473,477,2
32473,1779,3
32473,15870,4
32473,15293,5
31772,5406,1
31772,2556,2
31772,866,3
31772,1109456,4
31772,1118254,5
30998,1268,1
30998,5095,2
30998,1104186,3
30998,1113975,4
30998,2983,5
31282,16270,1
31282,2832,2
31282,2833,3
31282,1574,4
31282,5095,5
21064,1960,1
21064,1290,2
21064,260,3
21064,1104849,4
21064,14762,5
31086,1478,1
31086,536,2
31086,1496,3
31086,83,4
31086,2385,5
31125,1478,1
31125,2041,2
31125,932,3
31125,5262,4
31125,1442,5
32309,15711,1
32309,1701,2
32309,15435,3
32309,6665,4
32309,2556,5
31235,15219,1
31235,16272,2
31235,2126,3
31235,1100981,4
31235,579,5
31080,2060,1
31080,1292,2
31080,1192,3
31080,1195,4
31080,6075,5
31079,2556,1
31079,1962,2
31079,1118254,3
31079,5033,4
31079,1188,5
31108,1962,1
31108,536,2
31108,1631,3
31108,1104440,4
31108,62,5
31105,2556,1
31105,1192,2
31105,1118254,3
31105,331,4
31105,5398,5
35417,2518,1
35417,365,2
35417,279,3
35417,1102740,4
35417,5098,5
32484,501,1
32484,1943,2
32484,1100036,3
32484,2986,4
32484,2485,5
31715,2504,1
31715,2497,2
31715,331,3
31715,483,4
31715,932,5
31713,1960,1
31713,2504,2
31713,2497,3
31713,1945,4
31713,1106797,5
31669,1960,1
31669,932,2
31669,1945,3
31669,1104597,4
31669,5226,5
31547,1960,1
31547,932,2
31547,14930,3
31547,1114842,4
31547,1195,5
31691,1945,1
31691,5223,2
31691,5226,3
31691,122,4
31691,1960,5
32498,186,1
32498,3290,2
32498,15660,3
32498,2041,4
32498,15446,5
31886,15368,1
31886,14993,2
31886,668,3
31886,2041,4
31886,4759,5
31802,1253,1
31802,1716,2
31802,14933,3
31802,1102044,4
31802,1792,5
32367,13739,1
32367,1103842,2
32367,1103868,3
32367,1157,4
32367,303,5
35357,614,1
35357,246,2
35357,6423,3
35357,1102629,4
35357,251,5
31641,459,1
31641,663,2
31641,327,3
31641,1085,4
31641,3129,5
29934,771,1
29934,3028,2
29934,1249,3
29934,2880,4
29934,4745,5
35323,342,1
35323,15222,2
35323,1945,3
35323,2553,4
35323,1113798,5
31622,1085,1
31622,663,2
31622,932,3
31622,1695,4
31622,184,5
32381,845,1
32381,3308,2
32381,1101863,3
32381,4495,4
32381,1056,5
35409,397,1
35409,1101003,2
35409,1100082,3
35409,1102630,4
35409,4848,5
35410,1018,1
35410,358,2
35410,1775,3
35410,1104246,4
35410,1776,5
30932,1131,1
30932,3770,2
30932,2277,3
30932,1381,4
30932,2971,5
19432,932,1
19432,1945,2
19432,5226,3
19432,5286,4
19432,749,5
23568,1877,1
23568,329,2
23568,3007,3
23568,384,4
23568,5468,5
23566,5229,1
23566,329,2
23566,5223,3
23566,5922,4
23566,1113797,5
32057,1563,1
32057,1381,2
32057,1571,3
32057,1558,4
32057,4752,5
31436,4003,1
31436,158,2
31436,3002,3
31436,5254,4
31436,1226,5
24272,4003,1
24272,1226,2
24272,1103868,3
24272,92,4
24272,2120,5
31327,494,1
31327,490,2
31327,15942,3
31327,1100546,4
31327,5007,5
32408,3290,1
32408,14854,2
32408,3036,3
